56
# x y z
21.375 2965.981 0.0
22.875 2964.563 0.0
24.375 2963.821 0.0
25.875 2963.132 0.0
27.375 2962.38 0.0
28.875 2961.36 0.0
30.375 2960.586 0.0
31.875 2959.859 0.0
33.375 2959.2 0.0
34.875 2958.635 0.0
36.375 2958.012 0.0
37.875 2957.277 0.0
39.375 2956.528 0.0
40.875 2955.697 0.0
42.375 2954.975 0.0
43.875 2954.283 0.0
45.375 2953.512 0.0
46.875 2952.847 0.0
48.375 2951.95 0.0
49.875 2951.131 0.0
51.375 2950.357 0.0
52.875 2949.624 0.0
54.375 2948.811 0.0
55.875 2948.158 0.0
57.375 2947.454 0.0
58.875 2946.845 0.0
60.375 2946.19 0.0
61.875 2945.65 0.0
63.375 2945.17 0.0
64.875 2944.684 0.0
66.375 2944.204 0.0
67.875 2943.74 0.0
69.375 2943.484 0.0
70.875 2943.148 0.0
72.375 2942.711 0.0
73.875 2942.282 0.0
75.375 2941.835 0.0
76.875 2941.254 0.0
78.375 2940.771 0.0
79.875 2940.297 0.0
81.375 2939.781 0.0
82.875 2939.288 0.0
84.375 2939.127 0.0
85.875 2939.202 0.0
87.375 2939.147 0.0
88.875 2939.03 0.0
90.375 2938.745 0.0
91.875 2938.389 0.0
93.375 2938.393 0.0
94.875 2938.589 0.0
96.375 2938.645 0.0
97.875 2938.588 0.0
99.375 2938.778 0.0
100.875 2938.937 0.0
102.375 2939.046 0.0
103.875 2939.099 0.0
930
# a b m n r rhoa k err
23 50 32 41 7.56535471 743.5622414304182 98.28517894178397 0.05
23 53 33 43 6.92103073 712.3795388004719 102.92968874023073 0.05
23 56 34 45 6.62765802 731.3292106101053 110.34504321182602 0.05
24 27 25 26 271.023677 2850.1137806317893 10.516106239056704 0.05
24 30 26 28 80.9650354 1628.1411582653097 20.109188493794072 0.05
24 33 27 30 35.0789709 1085.8862960551805 30.955477546668295 0.05
24 36 28 32 21.8544488 863.2571258099553 39.500292764645486 0.05
24 39 29 34 11.1732921 568.2857956239752 50.86108825741477 0.05
24 42 30 36 9.44050541 609.4763664915467 64.55971794115489 0.05
24 45 31 38 9.36168389 724.5703882480938 77.39744225096814 0.05
24 48 32 40 8.28747485 720.3346238195046 86.91846875643967 0.05
24 51 33 42 7.33167839 692.1980920864745 94.41195525305557 0.05
24 54 34 44 6.75859173 678.6067363124051 100.40652896670903 0.05
25 28 26 27 257.254063 2606.442088804616 10.131782015060406 0.05
25 31 27 29 83.4271514 1686.1351897584666 20.2108685417547 0.05
25 34 28 31 34.27535 1043.116905230302 30.43344284537728 0.05
25 37 29 33 20.0590633 785.1644819351451 39.14262945344737 0.05
25 40 30 35 11.7017776 602.353312679968 51.475368381635285 0.05
25 43 31 37 10.8113676 719.7806123425316 66.57627776365051 0.05
25 46 32 39 9.31479006 710.8271423291116 76.31166539990828 0.05
25 49 33 41 8.20003214 707.3466504721594 86.26144854014674 0.05
25 52 34 43 7.47856575 675.540077386639 90.33016489647618 0.05
25 55 35 45 7.21794369 715.3849368277437 99.11201410712913 0.05
26 29 27 28 207.457999 2091.7762481163118 10.082890311288077 0.05
26 32 28 30 76.19431 1585.7398225235886 20.81178794746732 0.05
26 35 29 32 37.5621789 1102.3316175983089 29.34684967379006 0.05
26 38 30 34 18.022616 721.0073553802048 40.00569924922136 0.05
26 41 31 36 11.9857668 628.1457403696371 52.40763906483122 0.05
26 44 32 38 10.9517498 736.8040017306205 67.27728583889129 0.05
26 47 33 40 9.21020438 688.0169793752416 74.70159737923662 0.05
26 50 34 42 8.18612684 675.0306738072659 82.46032427800323 0.05
26 53 35 44 7.42940546 659.7244520136907 88.7990910666613 0.05
26 56 36 46 7.08850807 696.4322286167098 98.24806880931008 0.05
27 30 28 29 213.092542 2154.084317502199 10.108680000176632 0.05
27 33 29 31 66.8268024 1361.8806944840705 20.379258704200254 0.05
27 36 30 33 41.3825975 1198.7246719201746 28.966878454649315 0.05
27 39 31 35 17.0569288 693.5745734841537 40.66233620463689 0.05
27 42 32 37 13.2331337 722.7941423656899 54.62002869098874 0.05
27 45 33 39 10.585275 693.8435048112977 65.54799046895785 0.05
27 48 34 41 9.21907969 668.8822692994612 72.55412598559079 0.05
27 51 35 43 8.28560682 648.0133799418064 78.20952574983596 0.05
27 54 36 45 7.56471563 665.0187025780737 87.91060168088217 0.05
28 31 29 30 210.81992 2103.2669414744896 9.976604399975532 0.05
28 34 30 32 72.6814178 1384.1849864058179 19.044551252628672 0.05
28 37 31 34 37.5736719 1102.9208691125004 29.353555650559144 0.05
28 40 32 36 16.5745116 689.3884362581791 41.593288109809464 0.05
28 43 33 38 13.1501367 726.3462847469693 55.234884725340486 0.05
28 46 34 40 10.9020292 683.8863086120884 62.73018500189749 0.05
28 49 35 42 9.59684971 670.2773497209603 69.843476763268 0.05
28 52 36 44 8.07807778 618.8594496447275 76.60974138883911 0.05
28 55 37 46 7.1180007 618.4993250700243 86.8922821361937 0.05
29 32 30 31 232.41579 2341.887820809303 10.076285353974026 0.05
29 35 31 33 86.4031192 1639.8132293406065 18.97863462017939 0.05
29 38 32 35 29.1822829 890.976756404984 30.53142756028124 0.05
29 41 33 37 17.3303984 735.9001016828861 42.46296505698831 0.05
29 44 34 39 13.5801573 730.9623115202047 53.82576176199408 0.05
29 47 35 41 11.2743168 677.2830568170582 60.073090798464904 0.05
29 50 36 43 9.4842438 635.943929877042 67.05267634274037 0.05
29 53 37 45 7.61120251 582.6157907756726 76.54714087691153 0.05
29 56 38 47 6.69352439 577.5788906795278 86.2892038673109 0.05
30 33 31 32 208.301188 1995.1609173210668 9.578250304175254 0.05
30 36 32 34 90.0274217 1815.1876651395396 20.162608579287344 0.05
30 39 33 36 25.175008 783.1655100469841 31.108848507495374 0.05
30 42 34 38 18.4312262 779.5748253994614 42.29641679507255 0.05
30 45 35 40 14.5640975 757.0647392875936 51.98157587777709 0.05
30 48 36 42 11.3621899 654.0561514495497 57.564268614235154 0.05
30 51 37 44 8.18722958 534.8161422639856 65.32321306470382 0.05
30 54 38 46 7.14833149 549.846334223464 76.91953499815438 0.05
31 34 32 33 225.187338 2201.100765331908 9.774531662752317 0.05
31 37 33 35 61.9675947 1254.5433163603416 20.245151073458423 0.05
31 40 34 37 27.8912945 859.062922182566 30.800396237706572 0.05
31 43 35 39 20.3116404 854.0723347106486 42.04841745379898 0.05
31 46 36 41 14.5562295 720.6848305465822 49.510405874445865 0.05
31 49 37 43 10.2333227 569.0499934200651 55.607548994821116 0.05
31 52 38 45 7.9687101 524.6902445332063 65.84381135074877 0.05
31 55 39 47 7.13974519 548.9677237837187 76.88897981297828 0.05
32 35 33 34 217.27005 2150.6848837911534 9.898671647524145 0.05
32 38 34 36 52.4428306 1021.9324064433146 19.48659892594193 0.05
32 41 35 38 33.4801769 997.0210646280295 29.779444344215207 0.05
32 44 36 40 22.0023618 900.3215621151666 40.91931449446334 0.05
32 47 37 42 12.9804131 593.0328211190238 45.686744832413986 0.05
32 50 38 44 8.8909084 489.589176950476 55.06627162534662 0.05
32 53 39 46 7.77111207 519.7738731022155 66.8853914884045 0.05
32 56 40 48 7.31879881 546.1958436719551 74.62916495609409 0.05
33 36 34 35 179.178637 1721.5961071058773 9.608266565315358 0.05
33 39 35 37 64.3382466 1272.4761166011851 19.777911022542305 0.05
33 42 36 39 34.2020727 1023.9708496599358 29.93885366660646 0.05
33 45 37 41 17.50088 683.2835017484268 39.04280823298182 0.05
33 48 38 43 11.2164791 497.9052022195688 44.39050773246382 0.05
33 51 39 45 8.78008492 490.33561670170457 55.84634102852214 0.05
33 54 40 47 7.78803902 525.2770601845478 67.4466394988026 0.05
34 37 35 36 213.519641 2061.146462825264 9.6531937444821 0.05
34 40 36 38 67.1723164 1328.3722068721197 19.77559027385454 0.05
34 43 37 40 28.1885774 861.2618287402455 30.553575532344727 0.05
34 46 38 42 14.5641737 538.6959105143416 36.98774277282491 0.05
34 49 39 44 10.0471826 461.0807914468532 45.89155087584984 0.05
34 52 40 46 8.84954632 510.715368532868 57.71090969699202 0.05
34 55 41 48 8.3463782 558.2688608711395 66.88755859052007 0.05
35 38 36 37 221.024397 2231.0971178969007 10.094347719889496 0.05
35 41 37 39 48.0820899 931.6237289857273 19.375691258913587 0.05
35 44 38 41 21.8222025 664.3098114645277 30.441923149807067 0.05
35 47 39 43 13.1220382 462.7457427532864 35.26477637851156 0.05
35 50 40 45 10.5433469 501.6546948266117 47.58021334066242 0.05
35 53 41 47 9.06378523 540.9086677332364 59.67801023604311 0.05
35 56 42 49 8.35903055 558.0213029476629 66.7567009846211 0.05
36 39 37 38 115.566325 1126.8428993405269 9.750616361128788 0.05
36 42 38 40 36.1875442 731.7289827180836 20.22046532569302 0.05
36 45 39 42 17.8944988 513.1079797535764 28.674062654025064 0.05
36 48 40 44 12.3517314 444.1655922421208 35.959783924877186 0.05
36 51 41 46 10.7718044 530.1768252189626 49.21894285593995 0.05
36 54 42 48 9.70933003 586.2261113895233 60.377606856311935 0.05
37 40 38 39 122.384683 1209.901962472498 9.886057085039786 0.05
37 43 39 41 29.8399261 630.2738638674231 21.121830588830548 0.05
37 46 40 43 18.4361101 494.36139865481454 26.81484304299173 0.05
37 49 41 45 14.797666 573.2511402583235 38.73929444402405 0.05
37 52 42 47 11.9688639 626.2976892926921 52.32724630553215 0.05
37 55 43 49 10.7638008 649.9132435361012 60.37953094933726 0.05
38 41 39 40 58.2849158 588.1529649896258 10.090997935174608 0.05
38 44 40 42 28.6964082 562.656547280815 19.60721158408999 0.05
38 47 41 44 17.4997489 463.92100138186095 26.510151890342893 0.05
38 50 42 46 14.8658715 624.239783416566 41.99146907845705 0.05
38 53 43 48 12.6954048 676.7992682154578 53.31057015334066 0.05
38 56 44 50 11.6183858 694.4955456267533 59.77556242165355 0.05
39 42 40 41 45.4416276 462.5870639116585 10.1798084343189 0.05
39 45 41 43 27.1534299 487.64893125898925 17.959017813031025 0.05
39 48 42 45 19.1512222 560.2712408480475 29.255116722944578 0.05
39 51 43 47 14.7718134 653.7910042493456 44.25935980543497 0.05
39 54 44 49 13.325275 682.9348057136219 51.25108530320177 0.05
40 43 41 42 52.1857022 511.5050747942787 9.801632501445553 0.05
40 46 42 44 24.1916582 446.6764492961818 18.464069126777833 0.05
40 49 43 46 19.7148529 659.5000696638707 33.451939662398935 0.05
40 52 44 48 17.2718824 744.1206604367059 43.08277715211319 0.05
40 55 45 50 13.9870847 690.7744331416128 49.38659112728564 0.05
41 44 42 43 56.5118809 544.2068285860978 9.629954266592067 0.05
41 47 43 45 27.731747 556.6331571191625 20.072055219570643 0.05
41 50 44 47 21.7069776 750.746373959464 34.585486187605596 0.05
41 53 45 49 16.1962977 649.9475921062126 40.129392787477144 0.05
41 56 46 51 15.0067367 719.2229341005028 47.92667109968704 0.05
42 45 43 44 41.1567554 397.1270979108785 9.649135216107888 0.05
42 48 44 46 32.813797 697.6423150086501 21.260639693987567 0.05
42 51 45 48 21.0625763 641.8920554525814 30.475476803499173 0.05
42 54 46 50 17.398174 649.4689897645859 37.329721484828575 0.05
43 46 44 45 62.7370204 598.5201939206531 9.540143763675667 0.05
43 49 45 47 29.3581808 614.4333605939902 20.928863568889465 0.05
43 52 46 49 21.5679334 577.5075297186977 26.77621072952208 0.05
43 55 47 51 20.0771606 716.9882597480503 35.711636422734514 0.05
44 47 45 46 53.462207 503.7668795885287 9.422859770613822 0.05
44 50 46 48 29.9251913 563.9874126756476 18.846576685899002 0.05
44 53 47 50 23.3249219 608.3837057834097 26.08299004779989 0.05
44 56 48 52 18.7244696 672.6859699162168 35.92550199212141 0.05
45 48 46 47 59.1883574 581.7429156359813 9.828671400770808 0.05
45 51 47 49 30.8580543 525.5764323650269 17.032066482721397 0.05
45 54 48 51 27.6909532 773.6243778852597 27.937802368076653 0.05
46 49 47 48 69.7486463 655.60995242375 9.399608267719884 0.05
46 52 48 50 39.2498159 714.5329184037882 18.204745729872027 0.05
46 55 49 52 27.6310836 817.9216567229674 29.60150490525704 0.05
47 50 48 49 66.4376792 628.7023132728935 9.463038457142456 0.05
47 53 49 51 48.2588311 1013.069500768629 20.992416883645344 0.05
47 56 50 53 27.3499263 804.3158565765447 29.40833725670934 0.05
48 51 49 50 87.9049856 843.0407317809337 9.590363117935983 0.05
48 54 50 52 45.0837725 912.9130583661083 20.249260604047905 0.05
49 52 50 51 133.411323 1323.420147825356 9.919848765950368 0.05
49 55 51 53 44.0627221 796.8658735120537 18.084808099317442 0.05
50 53 51 52 110.253811 1029.3308084327514 9.336011146433309 0.05
50 56 52 54 50.715265 920.3760955009456 18.147910604449084 0.05
51 54 52 53 158.907243 1473.0120195213233 9.269634232602748 0.05
52 55 53 54 146.555843 1409.9594233249688 9.620629204971165 0.05
53 56 54 55 122.7535 1156.536541602552 9.421617645138852 0.05
4 3 5 2 434.418318 4672.76285576993 10.75636699042219 0.05
6 4 8 2 189.16254 4141.571198479205 21.89424607260616 0.05
8 5 11 2 110.180544 3254.3407440370775 29.53643743161295 0.05
10 6 14 2 67.5970483 2718.8976251990407 40.22213533840117 0.05
12 7 17 2 54.5779152 2887.681835719208 52.90934666773801 0.05
14 8 20 2 35.0534347 2236.2843849416927 63.796441178464406 0.05
16 9 23 2 24.8331692 1874.6052549123242 75.48795885916664 0.05
18 10 26 2 20.2711555 1761.0923968112322 86.87676421855835 0.05
20 11 29 2 16.1700482 1551.1177207550572 95.92536160498626 0.05
22 12 32 2 12.2960863 1285.3640573217006 104.53440435935299 0.05
24 13 35 2 11.2310163 1243.5572764045278 110.72526681352316 0.05
26 14 38 2 9.88344369 1165.4503975884816 117.91946553686306 0.05
28 15 41 2 9.14783018 1157.2405660687054 126.50437790141679 0.05
30 16 44 2 8.13214298 1125.549316546865 138.40746766442922 0.05
32 17 47 2 7.39002183 1076.2315742977248 145.63307105924 0.05
5 4 6 3 420.630484 4746.4713460577605 11.284182974379386 0.05
7 5 9 3 160.829241 3214.9543245061245 19.989861946224845 0.05
9 6 12 3 97.4146936 2861.188006572178 29.371215992534598 0.05
11 7 15 3 73.794393 3102.484691753802 42.04228215216571 0.05
13 8 18 3 48.7367392 2607.8786038627936 53.50950118268876 0.05
15 9 21 3 31.2316971 2010.1822696106572 64.36352988357642 0.05
17 10 24 3 24.9921516 1887.1055360802313 75.50792609949723 0.05
19 11 27 3 18.7985994 1620.9490640699057 86.22711881768733 0.05
21 12 30 3 14.0568794 1332.4003593872071 94.7863548852249 0.05
23 13 33 3 12.5631724 1295.1758927724775 103.09306053719979 0.05
25 14 36 3 11.5014332 1264.0664943384436 109.90512854853982 0.05
27 15 39 3 10.1322996 1191.372847083168 117.58168373576005 0.05
29 16 42 3 8.8493922 1129.0102786505522 127.58054487070333 0.05
31 17 45 3 7.77312077 1074.6316947947976 138.2497103277089 0.05
33 18 48 3 7.06870285 1035.8710645814888 146.54330314387013 0.05
6 5 7 4 396.331877 4037.879158207688 10.188126145118748 0.05
8 6 10 4 165.231909 3366.637341634529 20.37522511244804 0.05
10 7 13 4 94.7880709 2919.046956082884 30.795509691957285 0.05
12 8 16 4 72.1406466 3144.781848929031 43.59237125175741 0.05
14 9 19 4 41.5518355 2248.60609924236 54.11568639951801 0.05
16 10 22 4 30.8318101 2003.2949871946453 64.9749392169046 0.05
18 11 25 4 22.687298 1728.8045362846376 76.20142937623677 0.05
20 12 28 4 16.3298454 1401.1842930269656 85.80511687066955 0.05
22 13 31 4 14.3297758 1355.7502135094767 94.61070657570767 0.05
24 14 34 4 12.821234 1315.3410542149147 102.59083128932166 0.05
26 15 37 4 11.4911866 1258.3034498495665 109.50161142188452 0.05
28 16 40 4 9.86477692 1156.2118188645918 117.20607858049685 0.05
30 17 43 4 8.55364439 1108.4316297417924 129.58589101946433 0.05
32 18 46 4 7.60519772 1043.190387063513 137.1680823392864 0.05
34 19 49 4 6.65750134 997.4167803084738 149.8184873528653 0.05
7 6 8 5 334.088461 3643.2532972717045 10.905055763873582 0.05
9 7 11 5 171.239021 3568.833820771984 20.841241674536224 0.05
11 8 14 5 92.1565314 3047.299303504947 33.06655813984929 0.05
13 9 17 5 59.141956 2665.300917412332 45.06616110925266 0.05
15 10 20 5 38.3041486 2086.554018161151 54.47331671434542 0.05
17 11 23 5 27.575138 1797.486303428935 65.18503383116106 0.05
19 12 26 5 19.111374 1456.6988442545387 76.22156545387782 0.05
21 13 29 5 16.2238115 1386.868861256821 85.48354135258666 0.05
23 14 32 5 14.6244138 1386.4948175495765 94.80686450143914 0.05
25 15 35 5 13.2336963 1350.7397517282884 102.06821443592358 0.05
27 16 38 5 10.9873863 1195.931263474025 108.84583747401554 0.05
29 17 41 5 9.31587457 1099.3874484551823 118.01226392587445 0.05
31 18 44 5 8.18152871 1063.3659779857664 129.97155124396875 0.05
33 19 47 5 7.1577428 987.6978405149563 137.9901273506162 0.05
35 20 50 5 6.39877048 976.7521112057713 152.64684274247813 0.05
8 7 9 6 340.181631 3626.4839483667834 10.660434361803572 0.05
10 8 12 6 129.64839 2712.78710936465 20.92418663559686 0.05
12 9 15 6 91.2819793 3065.2580742137475 33.580100888694766 0.05
14 10 18 6 53.4439031 2310.5053879320085 43.23234745053657 0.05
16 11 21 6 33.8982083 1815.0317191605025 53.54358859021178 0.05
18 12 24 6 23.0174909 1493.6337554058905 64.89124995834757 0.05
20 13 27 6 18.7125406 1398.9891694630148 74.76211805589962 0.05
22 14 30 6 16.3967568 1389.7173146675846 84.75562159143476 0.05
24 15 33 6 14.4585648 1353.4960500140508 93.61206099889326 0.05
26 16 36 6 12.4587294 1248.222328446803 100.18857367965654 0.05
28 17 39 6 10.2410784 1102.3422060571947 107.63927029961951 0.05
30 18 42 6 8.7941206 1038.9959599687552 118.14665811710101 0.05
32 19 45 6 7.64962838 984.7436649393044 128.73091554537768 0.05
34 20 48 6 6.83096136 957.7464228990221 140.2066813768395 0.05
36 21 51 6 6.28594666 964.0950975710705 153.37309552847375 0.05
9 8 10 7 369.313816 3779.484696210983 10.233802615743418 0.05
11 9 13 7 120.305978 2590.5887743084513 21.533333732663323 0.05
13 10 16 7 79.9928892 2627.596430538263 32.84787506510345 0.05
15 11 19 7 42.0031262 1745.5661615667527 41.5580057840255 0.05
17 12 22 7 27.7296323 1452.5665463983198 52.38318816071427 0.05
19 13 25 7 21.956184 1402.2613372608841 63.866350239225724 0.05
21 14 28 7 18.2531027 1351.875497932229 74.06277826575912 0.05
23 15 31 7 16.5386236 1377.8661690675767 83.31202174935383 0.05
25 16 34 7 13.7928387 1258.604756977145 91.25059636760233 0.05
27 17 37 7 11.4484791 1123.432960044398 98.12945022927963 0.05
29 18 40 7 9.45159919 1004.1583529092932 106.24216418018602 0.05
31 19 43 7 8.09418542 963.2311721465334 119.00285478591536 0.05
33 20 46 7 7.23272574 929.7157031640751 128.54292234839738 0.05
35 21 49 7 6.58411027 938.6615974425454 142.5646836018962 0.05
37 22 52 7 6.25317 964.8851164034473 154.30335596240744 0.05
10 9 11 8 256.090733 2639.7231583915986 10.30776524971561 0.05
12 10 14 8 147.021488 3168.9332446079893 21.554218282758704 0.05
14 11 17 8 66.3833803 2073.853934605788 31.240559387509645 0.05
16 12 20 8 34.6203415 1426.3370754173031 41.1993935824493 0.05
18 13 23 8 28.1831579 1484.667848354852 52.67925807401632 0.05
20 14 26 8 22.3515889 1412.7347437796338 63.20511486231003 0.05
22 15 29 8 18.899867 1391.176437776858 73.60773691036333 0.05
24 16 32 8 15.6348222 1286.3665893282725 82.2757414745831 0.05
26 17 35 8 13.0863043 1174.2394604527938 89.73041078165924 0.05
28 18 38 8 10.7130217 1030.5745433529628 96.19830634273454 0.05
30 19 41 8 8.77879579 933.057038511332 106.28531074548802 0.05
32 20 44 8 7.81896539 931.7692432321685 119.16784341107929 0.05
34 21 47 8 7.05893814 914.7427241329028 129.5864485551226 0.05
36 22 50 8 6.4064574 921.1536798852154 143.7851877209416 0.05
38 23 53 8 6.10999281 949.2853547817111 155.36603467487734 0.05
11 10 12 9 340.107768 3536.116873467893 10.397048248153782 0.05
13 11 15 9 130.394851 2734.080341806542 20.967701721646527 0.05
15 12 18 9 50.2114311 1503.8682905214785 29.950715555714932 0.05
17 13 21 9 40.0363991 1635.5032495148466 40.85040828546558 0.05
19 14 24 9 30.4667609 1607.8844154374503 52.77503639835406 0.05
21 15 27 9 23.6664329 1489.2722264759934 62.92761705022278 0.05
23 16 30 9 19.2793021 1389.616503074704 72.07815385986945 0.05
25 17 33 9 15.2055527 1234.1121544941666 81.16193990726602 0.05
27 18 36 9 12.4896937 1093.5243085034183 87.55413341348941 0.05
29 19 39 9 9.74650064 934.3847950847876 95.86874608616324 0.05
31 20 42 9 8.44885968 910.7151472333618 107.79148686646927 0.05
33 21 45 9 7.64099063 913.2395958239626 119.5184813129345 0.05
35 22 48 9 6.79984669 894.2445709785366 131.50951951514315 0.05
37 23 51 9 6.34978374 922.2643940251086 145.2434337590698 0.05
39 24 54 9 6.04724312 938.3666857488181 155.1726410081588 0.05
12 11 13 10 373.845506 3824.9562897731525 10.231382291307128 0.05
14 12 16 10 82.1404284 1666.8220314677683 20.29234646002611 0.05
16 13 19 10 51.3303964 1551.851200511528 30.232597239625605 0.05
18 14 22 10 39.698009 1677.0595198218311 42.24543149813461 0.05
20 15 25 10 29.8768871 1582.5438279835462 52.96883248534772 0.05
22 16 28 10 22.251254 1401.5084279379255 62.98559298895808 0.05
24 17 31 10 17.6728883 1269.2164036365966 71.81714624635502 0.05
26 18 34 10 14.106823 1123.3186076350357 79.62945360801902 0.05
28 19 37 10 11.2301285 972.3276491869926 86.58205907323257 0.05
30 20 40 10 9.20350461 889.4655628162717 96.64422418497291 0.05
32 21 43 10 8.26080533 905.1705312526675 109.57412686695857 0.05
34 22 46 10 7.29645876 880.7844879127214 120.71396781426081 0.05
36 23 49 10 6.49349464 876.147880467561 134.9270198931836 0.05
38 24 52 10 6.40819277 938.5909941179195 146.46734700490595 0.05
40 25 55 10 5.94464193 923.073790255086 155.27828271653124 0.05
13 12 14 11 210.395941 2244.6739849605096 10.668808410902328 0.05
15 13 17 11 84.2495436 1712.942204994523 20.33176836099232 0.05
17 14 20 11 60.9271095 1910.2478116647692 31.353002421110578 0.05
19 15 23 11 43.6444638 1890.6271088274334 43.31883002369326 0.05
21 16 26 11 29.2638715 1547.5341008513176 52.88206999034005 0.05
23 17 29 11 22.1170114 1386.7084156027283 62.698725000554475 0.05
25 18 32 11 17.4182188 1242.1572489914222 71.31367812370243 0.05
27 19 35 11 13.4410476 1060.6765080782914 78.91323203693524 0.05
29 20 38 11 10.5257358 918.0717343439363 87.22162058674667 0.05
31 21 41 11 9.09716626 891.2889061106715 97.97434504738528 0.05
33 22 44 11 8.04211996 895.0174495991942 111.29123341243893 0.05
35 23 47 11 6.90153369 847.8431481775757 122.84851255686266 0.05
37 24 50 11 6.76778466 931.3151495263329 137.61004469168984 0.05
39 25 53 11 6.11742715 904.3160268730795 147.8262028626004 0.05
41 26 56 11 5.84811296 904.204055539433 154.6146700181785 0.05
14 13 15 12 297.354095 3082.509906698937 10.36646193387361 0.05
16 14 18 12 103.159872 2149.7478323905184 20.83899282455991 0.05
18 15 21 12 69.7660668 2295.4819166561942 32.902555955127944 0.05
20 16 24 12 44.1140538 1894.8678794839159 42.95383707139415 0.05
22 17 27 12 28.5400689 1520.3626892973705 53.271163942332684 0.05
24 18 30 12 21.6270816 1336.006707983407 61.774710647201104 0.05
26 19 33 12 15.97355 1136.218446763955 71.13124175677636 0.05
28 20 36 12 13.1082778 1029.9865613046247 78.5752771660534 0.05
30 21 39 12 10.3241628 908.9680645531363 88.04278682559483 0.05
32 22 42 12 8.90796165 885.4597198519897 99.40093532530976 0.05
34 23 45 12 7.63278585 865.968125203079 113.45374313142547 0.05
36 24 48 12 7.02025284 881.2643589238378 125.53171217745454 0.05
38 25 51 12 6.5765008 911.0666335875358 138.53364597591712 0.05
40 26 54 12 6.23626772 923.210703639608 148.0389786151785 0.05
15 14 16 13 185.688852 1949.875253577033 10.500766376524494 0.05
17 15 19 13 108.163556 2296.745370119261 21.234003901640044 0.05
19 16 22 13 60.0088348 1961.0013131324395 32.67854341228501 0.05
21 17 25 13 35.6404747 1527.6150617019891 42.86180457921873 0.05
23 18 28 13 25.4879066 1329.003713829969 52.1425213410806 0.05
25 19 31 13 18.8653512 1158.1629668716225 61.39101014306178 0.05
27 20 34 13 14.4102757 1015.0176804185817 70.43707570553849 0.05
29 21 37 13 11.5589338 906.3425117782419 78.41056341876808 0.05
31 22 40 13 9.3122177 823.2743788266745 88.40798243222713 0.05
33 23 43 13 8.00132681 819.4746047223798 102.41733954651201 0.05
35 24 46 13 7.17409088 822.6845039589231 114.67439118347538 0.05
37 25 49 13 6.70928615 864.6394010088358 128.87204117964708 0.05
39 26 52 13 6.36739315 885.8081176039849 139.11629088019873 0.05
41 27 55 13 6.04264656 890.6436977726597 147.39298235120668 0.05
16 15 17 14 219.132073 2354.4824085372284 10.74458145858561 0.05
18 16 20 14 93.3551315 2031.5120451881148 21.761118136158533 0.05
20 17 23 14 49.8810901 1605.8231211663256 32.19302380816103 0.05
22 18 26 14 31.1244374 1301.790146582057 41.825339036716436 0.05
24 19 29 14 21.1027367 1087.1086140062746 51.51505368525375 0.05
26 20 32 14 16.4739199 1014.0807251431087 61.55673520927516 0.05
28 21 35 14 13.434624 933.1148869251253 69.4559733808051 0.05
30 22 38 14 10.038033 785.1089623203917 78.21342710473174 0.05
32 23 41 14 8.36400721 743.9492933021246 88.94651506429351 0.05
34 24 44 14 7.58617623 793.2791209578722 104.56903410980635 0.05
36 25 47 14 6.55920746 758.2802382772347 115.6054664990326 0.05
38 26 50 14 6.62057396 858.8022377145968 129.71718810231323 0.05
40 27 53 14 6.16054394 860.5902309796355 139.693871086915 0.05
42 28 56 14 5.83279681 842.9426793479553 144.51775139891345 0.05
17 16 18 15 271.400678 2738.708731382347 10.09101654264234 0.05
19 17 21 15 89.7340889 1944.6688198217707 21.671461132111308 0.05
21 18 24 15 47.4782819 1476.1389000293605 31.090823866340465 0.05
23 19 27 15 28.0226911 1153.2589305610097 41.15446751511348 0.05
25 20 30 15 20.283798 1039.3421374140949 51.24001616532046 0.05
27 21 33 15 15.0949014 921.4327751763254 61.042649485363675 0.05
29 22 36 15 11.9507583 822.7530743737672 68.84526100521731 0.05
31 23 39 15 8.7857832 692.5857022083459 78.83027459730009 0.05
33 24 42 15 7.94136819 723.512896283423 91.10683184221219 0.05
35 25 45 15 6.75030458 713.9070950626501 105.75924191299974 0.05
37 26 48 15 6.75937468 796.211451696631 117.79365538834593 0.05
39 27 51 15 6.33543465 821.569200537696 129.6784271206548 0.05
41 28 54 15 5.95980096 827.5840507174009 138.86102174751167 0.05
18 17 19 16 226.052377 2494.9990794042756 11.037260976929588 0.05
20 18 22 16 94.5973894 1959.055408309198 20.709402455340886 0.05
22 19 25 16 43.3751183 1361.667764162155 31.392831132916015 0.05
24 20 28 16 25.7500665 1073.2634046572339 41.68002458002327 0.05
26 21 31 16 19.7154808 1015.5284368213249 51.50918951067756 0.05
28 22 34 16 14.2125122 854.1820531257499 60.100708523982824 0.05
30 23 37 16 10.4787425 724.3053793671963 69.1214026270038 0.05
32 24 40 16 8.63189788 681.9827006274819 79.00727164620741 0.05
34 25 43 16 7.18703516 680.966690613892 94.74931949740065 0.05
36 26 46 16 6.7199834 716.2110755956007 106.5792923827164 0.05
38 27 49 16 6.70845099 806.4213827342804 120.20977479545995 0.05
40 28 52 16 6.28932615 819.9481387871992 130.3713814853121 0.05
42 29 55 16 6.09319501 828.075451397737 135.90168212878797 0.05
19 18 20 17 293.542409 3058.4058798251067 10.418957486395454 0.05
21 19 23 17 89.2195512 1844.6093759410169 20.674945694425517 0.05
