x,z
48.71035646243155,-6.973005632172984
48.86846971849531,-6.914985633837994
49.02658297455908,-6.859629327603074
49.184696230622855,-6.807218710289211
49.34280948668662,-6.7580037619830176
49.50092274275039,-6.712200348899459
49.65903599881416,-6.669988646969555
49.817149254877926,-6.631512086153039
49.9752625109417,-6.596876815475985
50.13337576700547,-6.566151688793411
50.29148902306924,-6.539368771276834
50.449602279133,-6.516524366626803
50.607715535196775,-6.497580565010401
50.765828791260546,-6.482467311723696
50.92394204732431,-6.471084996579187
51.08205530338808,-6.463307564018182
51.24016855945185,-6.458986143948178
51.398281815515624,-6.457953201935883
51.55639507157939,-6.4600267989472755
51.71450832764316,-6.465014941653925
51.87262158370693,-6.4727216422848795
52.030734839770695,-6.482953662004009
52.188848095834466,-6.495527736821699
52.34696135189824,-6.5102777719233735
52.505074607962,-6.527049388060828
52.66318786402577,-6.5456899748721575
52.821301120089544,-6.566048492119396
52.979414376153315,-6.587975749460005
53.13752763221708,-6.6113246480277885
53.29564088828085,-6.6359503838231815
53.45375414434462,-6.661710612912947
53.611867400408386,-6.688465578439261
53.76998065647216,-6.716078199438186
53.92809391253593,-6.744414121467561
54.08620716859969,-6.77334172904426
54.244320424663464,-6.802732119890861
54.402433680727235,-6.832459040991711
54.560546936791006,-6.862398786458376
54.71866019285477,-6.892430057204494
54.87677344891854,-6.922433782430016
55.03488670498231,-6.95229290291485
55.19299996104608,-6.981892116121897
55.35111321710985,-7.011117583109474
55.50922647317362,-7.039856181862513
55.66733972923738,-7.067992868016465
55.825452985301155,-7.095410396249656
55.983566241364926,-7.121990116893646
56.1416794974287,-7.14761264466427
56.29979275349246,-7.1721583997781675
56.45790600955623,-7.195508588949662
56.616019265620004,-7.217547022939087
56.77413252168377,-7.238161049519254
56.93224577774754,-7.2572422496671685
57.09035903381131,-7.27468704243972
57.24847228987508,-7.290397198533424
57.406585545938846,-7.304280262528144
57.56469880200262,-7.316249883814846
57.72281205806639,-7.32622605620735
57.88092531413015,-7.334135266238094
58.039038570193924,-7.339910550137924
58.197151826257695,-7.343491459499873
58.35526508232146,-7.344823935626975
58.51337833838523,-7.343860092564057
58.671491594449,-7.340557908813586
58.82960485051277,-7.334880827735488
58.98771810657654,-7.326797266631
59.14583136264031,-7.316280034510526
59.30394461870408,-7.303305658545505
59.462057874767844,-7.28785323575059
59.620171130831615,-7.269897436899638
59.778284386895386,-7.249404804773716
59.93639764295916,-7.2263366005595255
60.09451089902293,-7.200651471986233
60.252624155086686,-7.172307736215438
60.41073741115046,-7.141265851459984
60.56885066721423,-7.1074934395472535
60.726963923278,-7.07096878073968
60.88507717934177,-7.031683143522905
61.04319043540554,-6.989642819285397
61.20130369146931,-6.94487086306716
61.35941694753307,-6.89740854037758
61.51753020359684,-6.847316480082375
61.67564345966061,-6.794675533359661
61.833756715724384,-6.739587338725147
61.991869971788155,-6.6821745931264225
62.149983227851926,-6.622581029106389
62.3080964839157,-6.560971098035775
62.466209739979455,-6.497529359414808
62.624322996043226,-6.432459576243957
62.782436252107,-6.365983516463827
62.94054950817077,-6.29833946046415
63.09866276423454,-6.229780414661897
63.25677602029831,-6.16057203114851
63.41488927636207,-6.090990296070532
63.57300253242584,-6.021324606507898
63.73111578848961,-5.9518830654294534
63.88922904455338,-5.882984671998681
64.04734230061715,-5.814950156586451
64.20545555668092,-5.7480929465664605
64.36356881274469,-5.682710792739487
64.52168206880845,-5.619085825717917
64.67979532487222,-5.557485709792818
64.83790858093599,-5.4981603013185625
64.99602183699976,-5.441338582014187
65.15413509306353,-5.387226016978329
65.3122483491273,-5.336002337417717
65.47036160519107,-5.287819748089246
65.62847486125483,-5.242801559455623
65.7865881173186,-5.2010412445545615
65.94470137338237,-5.16260192058157
66.10281462944614,-5.127516255186295
66.26092788550991,-5.0957867974824405
66.41904114157369,-5.067386733771252
66.57715439763746,-5.042261067978574
66.73526765370121,-5.020328226805473
66.89338090976499,-5.001482089592437
67.05149416582876,-4.985594442897133
67.20960742189253,-4.972517859785749
67.3677206779563,-4.962089003837887
67.52583393402007,-4.954132357865045
67.68394719008383,-4.9484643773426535
67.8420604461476,-4.944898068555689
68.00017370221137,-4.943247991457858
68.15828695827514,-4.943335687244341
68.31640021433891,-4.944995444050265
68.47451347040268,-4.948072579142905
68.63262672646646,-4.952413485273886
68.79073998253021,-4.957864555194826
68.94885323859398,-4.964272181657347
69.10696649465775,-4.971482757413072
69.26507975072153,-4.979342675213621
69.4231930067853,-4.987698327810614
69.58130626284907,-4.9963961079556745
69.73941951891284,-5.005282408400421
69.8975327749766,-5.014203621896478
70.05564603104037,-5.023006141195462
70.21375928710414,-5.031536359048999
70.37187254316791,-5.0396406682087065
70.52998579923168,-5.047165461426208
70.68809905529545,-5.053957131453125
70.84621231135921,-5.059862071041076
71.00432556742298,-5.064726672941685
71.16243882348675,-5.0683973299065705
71.32055207955052,-5.070720434687356
71.4786653356143,-5.071542380035662
71.63677859167807,-5.0707095587031095
71.79489184774184,-5.068068363441318
71.9530051038056,-5.063465187001913
72.11111835986937,-5.056746422136511
72.26923161593314,-5.047758461596737
72.42734487199691,-5.036347698134324
72.58545812806068,-5.022360524500665
72.74357138412445,-5.0056433334474955
72.90168464018822,-4.986042517726436
73.05979789625198,-4.96340447008911
73.21791115231575,-4.937575583287136
73.37602440837952,-4.908402250072137
73.53413766444329,-4.8757308631957335
73.69225092050706,-4.839407815409547
73.85036417657084,-4.7992794994651975
74.0084774326346,-4.7551923081143075
74.16659068869836,-4.706992634108498
74.32470394476213,-4.65452687019939
74.4828172008259,-4.597641409138604
74.64093045688968,-4.536182643677762
