HARYANA Gradient_3
10.00
11
15
Type of measurement (0=app.resistivity,1=resistance)
1
928
2
11
Chargeability
mV/V
2 0.01 0.02 0.02 0.80 0.50
4 40.00 0.00 240.00 0.00 140.00 0.00 160.00 0.00 0.0587904 17.5947 13.5136
4 60.00 0.00 260.00 0.00 120.00 0.00 140.00 0.00 0.0619734 18.879 14.0061
4 110.00 0.00 210.00 0.00 130.00 0.00 140.00 0.00 0.206273 18.3164 13.8931
4 100.00 0.00 200.00 0.00 140.00 0.00 150.00 0.00 0.114484 18.0121 14.3587
4 80.00 0.00 180.00 0.00 160.00 0.00 170.00 0.00 0.354886 15.5057 11.5564
4 90.00 0.00 190.00 0.00 150.00 0.00 160.00 0.00 0.112758 16.5513 12.375
4 20.00 0.00 420.00 0.00 60.00 0.00 100.00 0.00 0.161995 19.9679 15.3565
4 100.00 0.00 200.00 0.00 150.00 0.00 160.00 0.00 0.0963357 15.3547 12.0597
4 120.00 0.00 220.00 0.00 130.00 0.00 140.00 0.00 0.404052 16.8229 12.2931
4 90.00 0.00 190.00 0.00 160.00 0.00 170.00 0.00 0.170393 17.0482 12.7724
4 110.00 0.00 210.00 0.00 140.00 0.00 150.00 0.00 0.141999 19.1119 14.4992
4 20.00 0.00 220.00 0.00 180.00 0.00 200.00 0.00 0.290712 8.99511 6.57793
4 60.00 0.00 260.00 0.00 140.00 0.00 160.00 0.00 0.0536828 17.745 13.1912
4 80.00 0.00 280.00 0.00 120.00 0.00 140.00 0.00 0.0972568 19.5086 14.6705
4 40.00 0.00 240.00 0.00 160.00 0.00 180.00 0.00 0.0719748 19.0115 14.7595
4 100.00 0.00 200.00 0.00 160.00 0.00 170.00 0.00 0.118743 17.4571 13.4538
4 90.00 0.00 190.00 0.00 170.00 0.00 180.00 0.00 0.369575 17.0422 12.6943
4 120.00 0.00 220.00 0.00 140.00 0.00 150.00 0.00 0.210167 19.0275 13.9632
4 110.00 0.00 210.00 0.00 150.00 0.00 160.00 0.00 0.0985943 16.8836 12.8887
4 130.00 0.00 230.00 0.00 140.00 0.00 150.00 0.00 0.403616 16.3854 12.0657
4 100.00 0.00 200.00 0.00 170.00 0.00 180.00 0.00 0.188075 17.3767 13.5442
4 120.00 0.00 220.00 0.00 150.00 0.00 160.00 0.00 0.118763 17.6471 12.8172
4 110.00 0.00 210.00 0.00 160.00 0.00 170.00 0.00 0.101229 18.4051 14.3174
4 60.00 0.00 260.00 0.00 160.00 0.00 180.00 0.00 0.0539407 17.9397 13.9649
4 80.00 0.00 280.00 0.00 140.00 0.00 160.00 0.00 0.0638531 18.3236 13.7897
4 100.00 0.00 300.00 0.00 120.00 0.00 140.00 0.00 0.291008 17.6947 13.584
4 40.00 0.00 240.00 0.00 180.00 0.00 200.00 0.00 0.129808 22.5306 21.2047
4 120.00 0.00 220.00 0.00 160.00 0.00 170.00 0.00 0.101232 20.1118 14.6391
4 110.00 0.00 210.00 0.00 170.00 0.00 180.00 0.00 0.127767 18.952 14.6523
4 130.00 0.00 230.00 0.00 150.00 0.00 160.00 0.00 0.174654 15.6351 11.7368
4 40.00 0.00 440.00 0.00 80.00 0.00 120.00 0.00 0.165087 17.9296 13.7839
4 20.00 0.00 420.00 0.00 100.00 0.00 140.00 0.00 0.0545968 16.1925 13.3383
4 0.00 0.00 400.00 0.00 120.00 0.00 160.00 0.00 0.0297218 4.0858 6.69011
4 140.00 0.00 240.00 0.00 150.00 0.00 160.00 0.00 0.328241 13.4454 9.8065
4 130.00 0.00 230.00 0.00 160.00 0.00 170.00 0.00 0.12306 18.5154 14.0942
4 120.00 0.00 220.00 0.00 170.00 0.00 180.00 0.00 0.102803 20.0147 15.0234
4 110.00 0.00 210.00 0.00 180.00 0.00 190.00 0.00 0.128999 1550.59 797.173
4 80.00 0.00 280.00 0.00 160.00 0.00 180.00 0.00 0.0513054 19.2085 14.6872
4 100.00 0.00 300.00 0.00 140.00 0.00 160.00 0.00 0.116018 17.6501 13.6012
4 60.00 0.00 260.00 0.00 180.00 0.00 200.00 0.00 0.0754091 17.9938 11.8873
