56
# x y z
0.0 0.0 0.0
1.5 0.0 0.0
3.0 0.0 0.0
4.5 0.0 0.0
6.0 0.0 0.0
7.5 0.0 0.0
9.0 0.0 0.0
10.5 0.0 0.0
12.0 0.0 0.0
13.5 0.0 0.0
15.0 0.0 0.0
16.5 0.0 0.0
18.0 0.0 0.0
19.5 0.0 0.0
21.0 0.0 0.0
22.5 0.0 0.0
24.0 0.0 0.0
25.5 0.0 0.0
27.0 0.0 0.0
28.5 0.0 0.0
30.0 0.0 0.0
31.5 0.0 0.0
33.0 0.0 0.0
34.5 0.0 0.0
36.0 0.0 0.0
37.5 0.0 0.0
39.0 0.0 0.0
40.5 0.0 0.0
42.0 0.0 0.0
43.5 0.0 0.0
45.0 0.0 0.0
46.5 0.0 0.0
48.0 0.0 0.0
49.5 0.0 0.0
51.0 0.0 0.0
52.5 0.0 0.0
54.0 0.0 0.0
55.5 0.0 0.0
57.0 0.0 0.0
58.5 0.0 0.0
60.0 0.0 0.0
61.5 0.0 0.0
63.0 0.0 0.0
64.5 0.0 0.0
66.0 0.0 0.0
67.5 0.0 0.0
69.0 0.0 0.0
70.5 0.0 0.0
72.0 0.0 0.0
73.5 0.0 0.0
75.0 0.0 0.0
76.5 0.0 0.0
78.0 0.0 0.0
79.5 0.0 0.0
81.0 0.0 0.0
82.5 0.0 0.0
900
# a b m n r rhoa k err
23 35 27 31 22.4917946 849.120080350068 37.75243796464636 0.01
23 38 28 33 12.0954081 570.5033958594522 47.16694063918787 0.01
23 41 29 35 9.07373403 513.3531698038486 56.57573476438437 0.01
23 44 30 37 9.34269907 616.500717262971 65.98743175220038 0.01
23 47 31 39 8.51408596 641.9995188995076 75.40439712679476 0.01
23 50 32 41 7.56535471 641.7303757938439 84.82488930037808 0.01
23 53 33 43 6.92103073 652.2873246360025 94.24713602391454 0.01
23 56 34 45 6.62765802 687.0897816160405 103.67007162147458 0.01
24 27 25 26 271.023677 2556.4163211294485 9.432446454224175 0.01
24 30 26 28 80.9650354 1526.7176441173165 18.856505608559473 0.01
24 33 27 30 35.0789709 993.155036120497 28.311977536390526 0.01
24 36 28 32 21.8544488 825.0406435680976 37.75161071864222 0.01
24 39 29 34 11.1732921 527.0120322903226 47.16712205978421 0.01
24 42 30 36 9.44050541 534.1020558173143 56.57557859683641 0.01
24 45 31 38 9.36168389 617.7532298263881 65.98740537332841 0.01
24 48 32 40 8.28747485 624.9130948052491 75.40452382853977 0.01
24 51 33 42 7.33167839 621.9092426282434 84.82494860610538 0.01
24 54 34 44 6.75859173 636.9774559626163 94.24706823689382 0.01
25 28 26 27 257.254063 2423.510114851346 9.420687419235614 0.01
25 31 27 29 83.4271514 1572.8947860983105 18.85351183281934 0.01
25 34 28 31 34.27535 970.39152570835 28.31164454070782 0.01
25 37 29 33 20.0590633 757.2748472563412 37.75225372843513 0.01
25 40 30 35 11.7017776 551.9361950296164 47.16686762442114 0.01
25 43 31 37 10.8113676 611.6549993630649 56.575173649915016 0.01
25 46 32 39 9.31479006 614.6599199131128 65.98752263377504 0.01
25 49 33 41 8.20003214 618.3194085681465 75.40451037404672 0.01
25 52 34 43 7.47856575 634.370039090562 84.82509351349383 0.01
25 55 35 45 7.21794369 680.269569841439 94.24700427961346 0.01
26 29 27 28 207.457999 1959.3034463919128 9.44433791821116 0.01
