MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 9.00 0.00 7.00 0.00 13.00 0.00 15.00 0.00 0.4287955
4 9.00 0.00 7.00 0.00 17.00 0.00 19.00 0.00 0.3052705
4 9.00 0.00 7.00 0.00 21.00 0.00 23.00 0.00 0.04903675
4 9.00 0.00 7.00 0.00 23.00 0.00 25.00 0.00 0.02737865
4 9.00 0.00 6.00 0.00 12.00 0.00 15.00 0.00 1.724065
4 9.00 0.00 6.00 0.00 18.00 0.00 21.00 0.00 0.3527425
4 9.00 0.00 6.00 0.00 21.00 0.00 24.00 0.00 0.116631
4 9.00 0.00 6.00 0.00 24.00 0.00 27.00 0.00 0.06806445
4 9.00 0.00 6.00 0.00 27.00 0.00 30.00 0.00 0.035627
4 9.00 0.00 6.00 0.00 30.00 0.00 33.00 0.00 0.0220124
4 9.00 0.00 5.00 0.00 13.00 0.00 17.00 0.00 1.119055
4 9.00 0.00 5.00 0.00 17.00 0.00 21.00 0.00 0.5955585
4 9.00 0.00 5.00 0.00 21.00 0.00 25.00 0.00 0.158244
4 9.00 0.00 5.00 0.00 25.00 0.00 29.00 0.00 0.1031945
4 9.00 0.00 5.00 0.00 29.00 0.00 33.00 0.00 0.04871535
4 9.00 0.00 5.00 0.00 33.00 0.00 37.00 0.00 0.034805
4 9.00 0.00 5.00 0.00 37.00 0.00 41.00 0.00 0.0223698
4 9.00 0.00 4.00 0.00 14.00 0.00 19.00 0.00 1.16859
4 9.00 0.00 4.00 0.00 19.00 0.00 24.00 0.00 0.3607025
4 9.00 0.00 4.00 0.00 24.00 0.00 29.00 0.00 0.1436075
4 9.00 0.00 4.00 0.00 29.00 0.00 34.00 0.00 0.0770278
4 9.00 0.00 4.00 0.00 34.00 0.00 39.00 0.00 0.04030685
4 9.00 0.00 3.00 0.00 15.00 0.00 21.00 0.00 1.37302
4 9.00 0.00 3.00 0.00 21.00 0.00 27.00 0.00 0.308922
4 9.00 0.00 3.00 0.00 27.00 0.00 33.00 0.00 0.126877
4 9.00 0.00 3.00 0.00 33.00 0.00 39.00 0.00 0.06580365
4 9.00 0.00 3.00 0.00 39.00 0.00 45.00 0.00 0.0518895
4 9.00 0.00 3.00 0.00 51.00 0.00 57.00 0.00 0.0032289
4 9.00 0.00 2.00 0.00 16.00 0.00 23.00 0.00 1.074345
4 9.00 0.00 2.00 0.00 23.00 0.00 30.00 0.00 0.266748
4 9.00 0.00 2.00 0.00 30.00 0.00 37.00 0.00 0.1093665
4 9.00 0.00 2.00 0.00 37.00 0.00 44.00 0.00 0.0626019
4 10.00 0.00 9.00 0.00 11.00 0.00 12.00 0.00 10.54965
4 10.00 0.00 9.00 0.00 12.00 0.00 13.00 0.00 2.069915
4 10.00 0.00 9.00 0.00 13.00 0.00 14.00 0.00 0.5490515
4 10.00 0.00 9.00 0.00 14.00 0.00 15.00 0.00 0.355041
4 10.00 0.00 9.00 0.00 16.00 0.00 17.00 0.00 0.1751215
4 10.00 0.00 9.00 0.00 17.00 0.00 18.00 0.00 0.06797835
4 10.00 0.00 8.00 0.00 12.00 0.00 14.00 0.00 3.32756
4 10.00 0.00 8.00 0.00 14.00 0.00 16.00 0.00 0.603211
4 10.00 0.00 8.00 0.00 16.00 0.00 18.00 0.00 0.241068
4 10.00 0.00 8.00 0.00 18.00 0.00 20.00 0.00 0.229567
4 10.00 0.00 8.00 0.00 20.00 0.00 22.00 0.00 0.1053815
4 10.00 0.00 8.00 0.00 22.00 0.00 24.00 0.00 0.054382
4 10.00 0.00 8.00 0.00 24.00 0.00 26.00 0.00 0.03394055
4 10.00 0.00 7.00 0.00 13.00 0.00 16.00 0.00 1.67363
4 10.00 0.00 7.00 0.00 16.00 0.00 19.00 0.00 0.5360155
4 10.00 0.00 7.00 0.00 19.00 0.00 22.00 0.00 0.232638
4 10.00 0.00 7.00 0.00 22.00 0.00 25.00 0.00 0.1012635
4 10.00 0.00 7.00 0.00 28.00 0.00 31.00 0.00 0.0438929
4 10.00 0.00 6.00 0.00 14.00 0.00 18.00 0.00 1.337465
4 10.00 0.00 6.00 0.00 18.00 0.00 22.00 0.00 0.521135
4 10.00 0.00 6.00 0.00 22.00 0.00 26.00 0.00 0.1559
4 10.00 0.00 6.00 0.00 26.00 0.00 30.00 0.00 0.08764315
4 10.00 0.00 6.00 0.00 30.00 0.00 34.00 0.00 0.05483155
4 10.00 0.00 6.00 0.00 34.00 0.00 38.00 0.00 0.02778905
4 10.00 0.00 6.00 0.00 38.00 0.00 42.00 0.00 0.0245996
